Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540067.93,2717998687.71,2838485353.96,4690415092.54,5843579160.90,7941744492.12,9599127049.94,11718795528.49,13690217333.27,15751867489.44,17247179005.52,17391056369.23,17260364842.45,17649751243.78,19152238805.97,20082918739.64,21159827992.04,21497336498.97,22022709851.54,24827355014.66,29118916105.61,35399582928.62,38443907042.32,39927125961.19,44016799515.82,46880103080.66,48095213746.47,49929337837.08,51147308773.93,53027680685.84,54901519155.62,51953744530.24,31712128253.80,23131940280.73,
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,34579308.41,35699286.01,41859162.82,47039059.22,51938961.22,54878902.42,56698866.02,59260814.78,61444771.10,65966680.67,68738625.23,76482102.91,80915831.92,121181556.20,150846210.45,149560513.86,147654093.84,193307267.71,266559337.63,290142517.81,431561376.48,434188034.19,348746822.62,386699308.86,333158476.24,268626912.55,318862888.40,402774852.65,470389179.68,495404888.09,596415104.55,704329192.77,831033941.09,835592802.28,878250450.60,1001889856.91,946123275.88,997996028.65,928458205.96,912771290.61,887295267.88,825706961.24,775780697.68,1157832934.55,1511236655.52,1682350934.85,1800105589.60,1682016947.23,1766825412.77,1740830510.87,2234731973.55,2579421686.25,2477702252.80,2367113170.00,2441053175.71,2359759799.04,2114428033.39,2306741845.42,2553495915.79,2453980835.25,2231214507.48,2496134680.32,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000.00,906000000.00,927000000.00,748000000.00,897000000.00,949000000.00,1119000000.00,1373000000.00,1726000000.00,1768000000.00,1998000000.00,2398000000.00,2791614000.00,3177198100.00,3225652000.00,3227075700.00,3398419600.00,3390703400.00,3422754800.00,3319596500.00,3039982500.00,3509000000.00,
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.19,31995012468.83,33881392045.45,30657030223.39,28607921928.82,25544128199.00,27884615384.62,30698633109.13,27249786142.00,35976714100.91,38270206950.41,34110064452.16,20481889763.78,26265625000.00,33122307692.31,47334148578.42,60092950669.91,68035403136.39,86708074534.16,60810211408.06,75380170508.37,48167374611.99,92538004279.94,75350633010.93,57372445771.77,48717854039.97,49910960874.57,67158415841.58,76684175824.18,69252306372.02,50357312594.51,42817472975.37,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,90098330.67,104888628.17,124941925.01,165930611.73,193983720.46,246387479.18,272493879.02,303496276.26,436918176.73,503180669.99,534701915.62,511658690.56,522090331.48,524034109.86,502617355.41,529078995.56,779365167.60,1052843347.64,1161757671.02,1120000916.93,1421466239.56,1484152022.32,1631197909.26,1673104493.77,1948118227.68,2428461395.35,2504033252.43,2298410390.68,2479721340.87,2664026095.06,2483953102.79,2491822706.80,2688630822.53,3070691319.52,3454362685.97,3659251525.86,4000239272.61,4601299566.81,5081432924.01,4504549214.23,5082366478.09,5739977477.48,5456009384.66,6391735893.84,6657170923.38,6268391521.20,6237264055.21,6474256118.61,6692504346.05,6427248943.45,6113951011.71,,
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867140395.34,8382519637.46,10118631851.53,11239547690.98,10971583944.76,11524776866.64,12237388001.73,14259781159.01,18781721376.20,22627507451.56,26097677571.84,30183575103.53,39697891351.94,47797551587.88,37388122046.15,37128694028.24,43535051482.39,42927454291.48,46523420074.44,48533659592.17,41435533340.39,43047309305.74,47758736931.78,53751411409.44,54751510087.78,56846622904.44,66445256585.37,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,703925705.94,704145671.35,741509480.80,791140595.77,903158753.94,921600736.30,968440149.47,974721762.54,1066447130.82,1234878980.50,1457768455.02,1518773421.38,1901697369.63,2609875802.11,3183637116.82,3123333333.33,3423586206.90,3789321328.08,4718539772.00,5516982663.73,6019805490.41,5053665797.48,4602316793.22,4524217751.48,4438435492.88,4577211767.10,6685595087.59,8320902215.02,9418167855.18,10037674037.67,12778792853.69,13834219728.29,15518702634.88,15925521222.01,17701798890.76,20853093869.73,20895314657.98,19563836265.22,20150053345.19,21899317598.84,21230182989.30,21387533703.23,23649833332.17,29667268248.13,35064843792.90,37672280120.48,42910146296.06,51587401415.79,58844277701.53,54467289897.56,56213985987.42,61696281326.25,59776383527.36,65203276466.98,68804811897.64,60071584216.14,62216885435.95,65712180342.98,71000359760.46,69825641851.01,73992591285.30,85506243833.78,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,1142503774.62,1133008225.93,1304353236.93,1362079311.90,1532097039.88,1957726784.69,2288759545.31,2705659766.74,3246477995.26,3765226190.92,4914391079.11,5665570560.77,6311194301.72,7046110595.15,7176892950.39,7267563602.62,6797764074.80,6547629474.84,6774193548.39,6860272608.45,7371723056.24,8246521717.45,10643215078.16,12160002995.84,14874147024.27,18439876056.20,21027044550.57,21587740941.60,28241858488.92,36845925519.44,43189526777.56,51536304807.68,54903031137.71,45047964934.25,45070605746.02,50440941938.70,55284360483.12,55204758069.51,25459563655.48,30123914808.57,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.08,699161943.86,739286906.86,759345862.98,802482182.93,833563472.17,900264583.70,956436931.15,1031669636.37,1056391054.54,1111859569.76,1199507629.99,1341590681.58,1653062347.35,1917508190.05,2283049233.30,2181844193.94,2358930406.40,2669755115.52,3463565881.41,5201818348.91,4759333969.82,4784977348.94,4686457013.10,3905938480.86,3802557894.87,4347989798.70,3212900560.77,3189456961.31,3175638332.64,3931334870.67,3254713056.02,3714967007.19,4063298919.29,3522226902.76,3838101052.21,4931861239.08,4262965281.58,4401967499.26,4277903780.29,4629247090.98,5438332738.10,5351701534.16,6372498719.85,5064732715.73,5859269849.15,6395712392.24,8524620739.24,10725137930.83,9616879571.46,9982711338.12,11551819617.63,11578974887.96,12423555269.39,12522957228.18,11323020828.58,11848613735.19,13176313593.55,13760033096.52,14104664514.87,13051441059.33,14472603322.56,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,162956740.87,174576508.47,183116337.67,190816183.68,194736105.28,229455410.89,260394792.10,269814968.24,245169806.79,265810632.43,290531621.26,365386929.84,406062874.25,444281703.89,548621017.59,613220652.93,670317634.17,806290840.62,949034016.83,1058269065.98,1237655461.15,1237685691.95,1180104216.01,1223186840.31,1208008985.43,1131347798.27,1183654827.79,1183094127.77,1379924257.21,1590215582.53,1880771556.30,2203545856.67,1799517081.56,2070636935.59,1181802596.03,1397457932.31,2281034131.36,2663234933.90,1750584265.29,1775921718.11,1743506531.33,1716502862.30,3495748397.63,3208837077.25,3476094498.88,3655909664.14,3998020176.67,4432937045.80,5321012192.34,6191127665.20,6959655570.89,8004000737.31,6028487928.83,5518880768.58,6047813437.32,6373212640.85,5433040159.89,8943543677.19,9880675785.93,11025371147.19,12182348212.71,12626717491.89,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916241996.60,1901868548.28,2001502678.69,2510126747.68,2674441395.53,2956356984.19,3143538481.64,3188945511.56,3330393309.81,3664575983.27,3864170913.37,4244340333.52,5043268548.73,7662996766.67,9496074114.08,9298800799.47,11050125904.94,13139397879.17,16358376511.23,21213672089.20,24488033442.05,25004557093.88,26804401815.53,30346788437.51,33943505717.70,31200161095.45,27734562640.43,32181695507.22,35271880250.50,38848567631.42,44024178343.01,49143148094.27,59167550162.96,66894837030.42,74478356957.78,88705342902.71,100855393910.49,100005323301.87,72167498980.84,79148421052.63,93789736842.11,92783947368.42,100845526315.79,110202368421.05,124749473684.21,143534102611.50,162691238209.48,193547824063.30,230813897715.69,202257625195.06,255016609232.87,297951960784.31,314443149443.15,323277158906.98,338061963396.38,301354756113.17,301255454041.42,319112175611.57,358791603677.73,365175135787.57,337337932675.15,372980957208.02,
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.16,44781456.95,47911119.78,57829787.23,109503546.10,127190757.96,141882254.23,141223029.38,168514513.38,189514434.24,215043969.85,244396761.92,284874919.58,322417837.16,356013395.71,398988954.97,450382327.95,508223602.38,540096397.62,589239753.61,624337145.28,870030468.63,897031250.00,1052121054.69,1226829562.50,1163362437.50,1575200390.63,1868383460.94,2271646187.50,2345294875.00,2588176054.69,2774351760.03,2886170571.70,3295011381.75,3697351596.84,4109424799.72,4379136461.83,4754175869.24,5300962659.51,5609400721.62,3746321936.38,5405576235.79,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.82,343771973.33,339913866.63,359772315.07,395218629.37,486617279.36,563683703.17,538747340.77,830710613.86,939228016.20,1049838549.96,1222702571.58,1595422953.68,1759691182.95,1538972426.91,1333754226.22,1297765325.82,1232932104.67,1392196048.89,1852163455.54,2090629984.18,2169040604.51,2181821905.94,2681912149.15,2724131460.11,2830673380.80,2818281080.11,2081846499.04,2706425157.93,2780422047.73,2697105821.83,2920358712.65,3440724707.81,2961484953.73,3468337909.17,3908121459.13,4714072191.05,5454249456.71,6247515449.73,6905934548.38,8156469132.87,9838404004.93,10231962890.61,10689167195.34,12995113407.23,12442036265.15,13242691429.59,14364937996.87,13104764333.99,14026048690.73,15365711725.07,17070866299.09,17280251193.95,17465392915.92,19140461605.82,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.55,264579879.78,295118249.32,345602025.38,376094108.48,474620439.58,527936988.79,625573345.53,793675169.88,1001300838.32,1250242107.88,1243469360.57,1234518125.00,1165771369.01,1101828568.77,1117835285.51,1435079200.35,1751247763.42,2019474244.19,2118574772.11,2547163582.33,2750041434.26,3021910216.72,2709178326.78,2998570146.54,3461332684.82,3585755121.49,3722389055.72,3958227428.45,4155187257.86,4323339212.23,4355146427.55,4693495693.50,5489359280.76,6116591928.25,6407287650.79,6778321415.13,7925403777.72,9090376446.46,8696304529.04,9035927349.86,9638919821.83,9462289605.55,10551600478.15,11626278729.91,11091423499.39,11668253265.44,13489380930.86,15298771846.95,15725847979.40,14933066818.96,17364044943.82,
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000.00,34918000.00,41749000.00,45144000.00,43879000.00,55989000.00,62983000.00,70688000.00,72798000.00,78476000.00,82507000.00,91063000.00,99461000.00,108071000.00,120230000.00,110858000.00,110705600.00,112279400.00,114326300.00,115347500.00,122824000.00,131738200.00,131398500.00,132934600.00,137666300.00,142745200.00,149870000.00,145969100.00,150624900.00,160318500.00,171567100.00,179855800.00,185468000.00,185172900.00,182997300.00,200716000.00,212701200.00,219330300.00,232092300.00,241722400.00,259538700.00,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,,159213140.00,164271590.84,168186331.27,224495789.26,255340526.74,266533659.15,282615367.46,311396000.32,295062138.07,309405316.06,335569088.72,391669449.25,493237544.36,613010958.15,703378653.36,775046377.59,799029666.59,804629876.76,951900945.21,1047924649.12,1105495368.38,1108776010.25,1165170625.65,1074373735.45,1009723326.32,1186628778.51,1344665270.70,1414951854.09,1450647019.18,1506914407.82,2133688270.32,2164292208.17,1847350611.72,1944876755.01,2091731420.69,2132081881.91,2072001066.82,2032345831.83,1985924386.91,1779523344.34,1746064718.79,1777058592.99,2051147606.74,2362501023.24,2936019525.60,3919577285.93,4346206808.54,5206444406.66,4714592492.93,5628882266.38,6764635686.79,6728208836.22,7223063169.73,6592537781.82,6166857628.62,6398738829.25,6800141921.64,7473550557.07,8066126312.32,8405491201.75,9996249658.24,
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,704033525.41,823634464.91,1015365145.30,1211141231.12,1131788191.51,1142393554.52,1078408829.62,1090276947.26,1040557089.34,1076121094.38,1462900255.45,1880852914.23,2134517067.65,2181930254.82,2653480001.35,2856890680.60,3224267547.81,3263368410.02,3558137040.38,4040345933.29,4421943910.50,4187367601.73,4169664285.39,4343710332.81,4663313620.02,4613630622.78,4841310239.64,5816553826.86,6578844486.06,6488750452.60,7028803365.70,8150138757.16,9990370016.31,9128843109.16,10003670690.35,11518393367.24,11668685524.13,12292957324.42,13074137210.34,12007291045.65,12594149440.52,13713509312.27,14735695930.97,14436353897.98,11401050654.56,11529042672.35,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13040000000.00,14160000000.00,15200000000.00,16960000000.00,20080000000.00,21840000000.00,24320000000.00,26560000000.00,29360000000.00,32480000000.00,35520000000.00,39200000000.00,45200000000.00,55280000000.00,72000000000.00,88000000000.00,89025974025.97,81814159292.04,102500000000.00,134561403508.77,205139086956.52,263959336734.69,184609157801.42,156159198584.51,184261495828.37,195219789801.48,134550096436.74,147540738281.82,181611549975.80,221400669713.59,261253582805.95,313142768453.49,363157598242.27,500736065605.34,527813238126.28,360073909243.86,410975595310.16,500413483109.18,526502129378.28,600232874042.93,707906744574.64,756706300589.79,772106378935.38,729336319677.45,782240601984.76,877476221382.10,975387131716.09,1052696282278.87,1109989063586.62,900045350649.35,1057801295584.05,1180489601957.61,1201089987015.45,1274443084716.57,1315351183524.54,1171867608197.72,1078490651625.31,1158913035796.37,1222408203104.30,1269011767478.56,1090515389749.41,1272839334119.30,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.00,,,112210000.00,116700000.00,124700000.00,135200000.00,147200000.00,166200000.00,178100000.00,198400000.00,202500000.00,221575300.00,218534700.00,206626300.00,218873100.00,220140500.00,233271800.00,240970900.00,242517200.00,245432900.00,240236000.00,250281900.00,253541900.00,256787200.00,263145100.00,280284600.00,296944100.00,311301600.00,327248700.00,317214400.00,319271200.00,316489900.00,332265200.00,366666800.00,401932300.00,412000000.00,408000000.00,404028900.00,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752979926.41,1695122173.91,1930081168.83,1698717504.66,1170782957.37,1288429391.80,1480673594.06,1661818168.42,1980907434.77,2598249555.90,2988348836.47,3408244549.20,4401189466.14,6054849884.53,5439422031.40,6974982392.67,8414351671.96,8709138764.76,9496717702.45,9510198961.57,7745241912.95,8071469355.25,9669741744.22,11457443185.05,11971345002.78,11859730543.55,13679221333.21,
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868.04,327651487.97,402460333.25,523552815.10,563939670.68,711922994.26,735339911.92,811250927.39,1000535735.38,1209898293.39,1378130995.60,1205166025.48,1143229071.83,1092551781.04,1037314956.23,1082851076.50,1515209588.21,1839095595.29,2000674667.14,2010116851.24,2481316053.97,2480598883.85,2737192565.06,2574302409.08,2720310018.90,3130462610.07,3137673291.45,2840175545.07,2934498443.41,2906093756.66,2647885848.54,2718868306.01,2968987019.23,3601321064.55,4137913500.00,4203084193.51,4582988332.71,5867916780.73,6476490405.74,5451653237.01,5367625613.15,6088808463.25,5743029680.07,6555983530.35,7069616048.89,6261622101.41,6472990923.18,6431314957.07,7194024563.06,7383745662.15,6739691604.80,8596096984.03,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100.00,2552401933.33,2725736633.33,2098734600.00,2186505475.00,2896178866.67,3020611600.00,3204461566.67,3576966800.00,2560785660.00,2379018326.32,1317611863.85,768401634.15,925817092.22,1452165005.24,1345719472.36,1180934202.84,1124440248.98,1057408588.68,1136896123.61,1267997934.31,1396555719.97,1595297355.78,1992066808.10,2523471532.01,3414055566.11,4234999823.31,5623216448.87,4583850367.89,7189481824.07,10409797649.31,12292770631.20,12582122604.19,12226514722.09,11619892396.08,11181350461.47,11480847745.32,13178094459.45,14206359006.81,13312981594.57,15286441818.14,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984297589.36,1159869245.93,1284685050.52,1707710053.15,2073234417.68,2257174480.79,2721903148.91,3680711743.77,4545674527.61,4159330369.55,4143033275.88,4544516982.18,4087725812.67,4466039314.65,4594024179.62,4054712082.55,4377033429.27,4856632399.46,5506766650.92,5542053845.29,4769860740.74,5861268038.80,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037150716.33,2025689536.61,2379606422.29,2657247327.34,2798339768.80,2948325264.30,2876395613.08,3046339294.54,3271415868.00,3651615453.02,3956328426.04,4356633663.37,5074117544.77,6242177798.34,7675408485.51,8984824182.60,9584323309.12,11049896742.39,13236854105.17,15912133569.29,21728770055.38,17788171722.44,17692341358.13,16251460689.33,14824728528.46,14991283215.74,19462175321.82,21765261041.73,25705296183.50,26314220188.03,30180108561.93,32285388165.30,33711069430.78,31655473663.83,35604137422.58,39030285468.38,43161452678.44,39147844526.08,41806219378.62,41632027599.85,38857251336.34,39459581217.38,42236836820.62,52064058833.97,59626020162.38,62343022650.87,68640825480.92,79041294874.46,92507257783.57,92897320375.82,93216746661.60,101370474295.11,98266306615.36,106825649872.11,119131365761.39,110414366621.26,111572673974.00,118540548906.31,127341174715.80,128919944681.87,121348138320.28,142866329198.42,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633406064.83,2639953230.55,2729550591.09,2796549978.47,2899922841.66,3856799844.16,4648832184.07,5263877520.08,5976408043.77,5656473652.41,5398568543.63,5677003239.29,6303391143.83,7631120533.36,8542070109.71,9176889070.42,10450843291.29,12556195188.60,11914471497.15,11104648673.00,14381552432.95,16350804543.05,16974320551.02,17716084107.59,15950969018.95,11936999283.18,13219084261.37,14845402473.55,15390039241.67,14028811071.76,15776758632.86,
